sale_id,day,month,sale_price,n_bedrooms,n_bathrooms,finished_sqft,lot_size_sqft,n_floors,waterfront_indicator,view_index,condition_index,construction_grade_index,finished_above_ground_sqft,finished_below_ground_sqft,year_built,year_renovated,zipcode,latitude,longitude
303000220,21,4,375000,4,2,2270,18450,1,0,0,3,7,2270,0,1961,0,54791,47.3264,-92.878
6450302175,18,11,342450,3,1.5,1280,5525,1,0,0,3,7,1280,0,1962,0,54923,47.7339,-92.952
1180000625,29,10,315000,4,2.5,1950,3225,2,0,0,3,7,1950,0,2002,0,54968,47.5014,-92.842
7972600450,22,12,328000,4,2.75,1930,3840,1,0,0,3,7,1170,760,1997,0,54896,47.5303,-92.962
1328300180,9,5,323000,4,2.75,1970,7213,1,0,0,3,8,1170,800,1977,0,54848,47.4424,-92.742
7866000158,22,10,320000,4,3,1820,3120,1,0,0,3,7,1000,820,1997,0,54908,47.5468,-92.89
7518505345,29,12,550000,2,1,950,4080,1,0,0,4,7,950,0,1924,0,54907,47.6765,-93
8084900195,21,11,1646000,6,3.5,4010,16200,1,0,0,3,8,2090,1920,1955,1990,54794,47.6322,-92.832
4139420590,20,5,1212500,4,3.5,4560,16643,1,0,3,3,12,2230,2330,1995,0,54796,47.5521,-92.731
4139420590,27,8,1200000,4,3.5,4560,16643,1,0,3,3,12,2230,2330,1995,0,54796,47.5521,-92.731
2621600015,21,1,120000,3,1,1150,8924,1,0,0,3,6,1150,0,1943,0,54820,47.3865,-92.833
2621600015,30,4,175000,3,1,1150,8924,1,0,0,3,6,1150,0,1943,0,54820,47.3865,-92.833
8005100360,16,9,169900,3,1,910,5800,1.5,0,0,4,5,910,0,1900,0,54812,47.2068,-92.608
9527000330,11,8,508000,6,2.75,2890,7500,1,0,0,4,8,1830,1060,1976,0,54824,47.7099,-92.846
748000145,11,12,335000,2,1,1070,6678,1,0,0,4,7,1070,0,1951,0,54923,47.7315,-92.973
9191200015,10,9,613200,3,2.75,2050,3320,1.5,0,0,4,7,1580,470,1927,0,54895,47.6719,-92.917
1822300040,7,5,420000,2,1.5,1040,3500,1.5,0,0,4,6,1040,0,1904,0,54934,47.588,-92.92
9129100040,25,8,1000000,4,3.25,3320,8587,3,0,0,3,11,2950,370,2008,0,54893,47.691,-92.953
3331500940,17,6,342000,2,1,740,6180,1,0,0,3,6,740,0,1948,0,54908,47.5517,-92.888
524069101,23,7,850000,4,2,3380,90968,1,0,0,4,9,1690,1690,1979,0,54865,47.5936,-92.693
6021502310,18,12,582000,2,1.75,1210,4141,1,0,0,4,7,910,300,1942,0,54907,47.686,-92.998
4022901316,31,10,475000,3,2.5,2480,6031,2,0,0,3,8,2480,0,2001,0,54945,47.772,-92.913
23500180,5,5,570000,3,2.25,2010,6000,1,0,0,3,8,1330,680,1975,0,54842,47.6912,-92.731
9191200490,24,3,826600,4,3.25,3230,5000,1.5,0,0,4,7,1750,1480,1916,0,54895,47.6702,-92.916
1189000207,21,10,387000,2,2.5,1170,1394,2,0,0,3,8,1170,0,2001,0,54912,47.6131,-92.913
1771110720,21,5,330000,3,1,1250,9126,1,0,0,3,7,1250,0,1969,0,54867,47.7554,-92.692
224069010,25,7,653450,3,2.5,2070,49658,1,0,0,4,8,1540,530,1980,0,54865,47.5936,-92.629
3630060040,11,9,285000,2,1,1050,3088,1,0,0,3,7,1050,0,2005,0,54819,47.5471,-92.612
3211100450,14,8,217000,3,1,1400,7800,1,0,0,3,7,1400,0,1962,0,54849,47.4789,-92.775
1245003255,23,2,615000,3,1,1120,12500,1,0,0,4,7,1120,0,1977,0,54823,47.6842,-92.816
1438000110,3,6,580135,4,2.5,3150,5886,2,0,0,3,8,3150,0,2014,0,54849,47.4787,-92.738
8089500180,30,7,1150000,4,3.5,4540,19767,2,0,0,3,11,4200,340,1998,0,54796,47.5445,-92.753
6802200110,29,10,231200,3,2,1400,8821,1,0,0,3,7,1400,0,1991,0,54812,47.1949,-92.605
7203100120,16,6,680000,4,2.75,2500,4950,2,0,0,3,8,2500,0,2010,0,54843,47.6964,-92.633
3445400120,25,7,267500,3,1.5,1390,2153,2,0,0,3,7,1390,0,2001,0,54908,47.5506,-92.906
1454100650,4,8,942000,4,2.75,3160,37200,2,0,3,3,8,2310,850,1939,0,54915,47.7214,-92.901
106000015,19,6,435000,3,1.75,1310,8065,1,0,0,4,6,1310,0,1948,0,54907,47.701,-92.984
9459200110,10,6,315000,2,1,1740,3622,1,0,0,4,7,950,790,1924,0,54908,47.5541,-92.906
3448000410,13,5,354901,3,2.5,1490,1709,3,0,0,3,8,1490,0,2004,0,54915,47.7173,-92.915
8682281220,14,10,439888,2,2,1300,6515,1,0,0,3,8,1300,0,2005,0,54843,47.7078,-92.629
2114700530,22,1,360000,4,1,1460,3840,1.5,0,0,3,8,1340,120,1928,0,54896,47.533,-92.963
8093600065,31,12,205000,4,1,1030,6621,1,0,0,4,6,1030,0,1955,0,54845,47.4857,-92.837
4137030040,12,6,299995,3,2.5,1970,7500,2,0,0,3,8,1970,0,1988,0,54882,47.2658,-92.834
5126900100,23,9,150000,2,1,790,7275,1,0,0,4,6,790,0,1944,0,54848,47.4771,-92.79
5469501530,3,6,575000,3,2.25,3800,33825,1,0,0,4,10,3330,470,1976,0,54832,47.3797,-92.768
7784000180,5,5,625000,3,2,2168,12616,2,0,1,4,7,2168,0,1950,0,54936,47.4933,-92.983
7135520610,29,5,950000,4,3.5,4140,13392,2,0,0,3,11,4140,0,2000,0,54849,47.5261,-92.76
8856500120,10,2,278800,4,2.5,2440,7797,1,0,0,3,8,1560,880,1965,0,54821,47.3895,-92.838
5015000180,10,11,713500,3,2,1720,4200,2,0,0,3,8,1720,0,1908,1992,54902,47.6285,-92.917
3024059014,25,3,1900000,4,2.25,3020,11489,1.5,1,3,5,10,2110,910,1916,1988,54830,47.5395,-92.826
9268200348,28,10,439000,5,2,2610,5009,1,0,0,3,7,1710,900,1988,0,54907,47.6969,-92.982
9195700040,26,9,425000,3,2,1500,8086,1,0,0,3,7,1060,440,1981,0,54817,47.5584,-92.697
8798000100,25,8,252500,4,2.5,2600,11280,1.5,0,0,3,7,1570,1030,1961,0,54793,47.336,-92.92
304000530,12,5,185000,3,1.5,1370,8470,1,0,0,4,7,1370,0,1961,0,54882,47.2874,-92.808
3575304895,23,9,406550,5,2.75,2400,15781,1,0,0,4,7,1200,1200,1974,0,54864,47.622,-92.675
9406500540,30,6,243000,2,1.5,1068,1758,2,0,0,3,7,1068,0,1990,0,54818,47.7527,-92.86
6071800410,1,12,500000,3,1.5,2220,8994,1,0,0,4,8,1110,1110,1962,0,54796,47.5473,-92.788
2122049013,13,5,204750,2,1,880,7575,1,0,0,4,7,880,0,1942,0,54988,47.3757,-92.92
5470100220,9,9,222000,3,1.5,1310,9273,1,0,0,4,7,1310,0,1968,0,54832,47.3683,-92.763
6623400246,23,5,200000,4,1,1350,11507,1,0,0,3,7,1350,0,1966,0,54845,47.4269,-92.813
3918400028,21,10,367000,3,2.25,1400,1320,3,0,2,3,8,1400,0,2006,0,54923,47.7147,-92.972
1422700040,14,5,183000,3,1,1170,7320,1,0,0,3,7,1170,0,1962,0,54978,47.4685,-92.898
7660100336,10,12,300000,3,2.5,1020,1570,2,0,0,3,7,720,300,2004,0,54934,47.5871,-92.933
6145602240,19,8,369000,3,1.75,1300,3844,1,0,0,3,7,1300,0,1985,0,54923,47.7024,-92.971
7287100035,31,7,380000,3,2,2010,16736,2,0,0,4,6,2010,0,1929,0,54923,47.7643,-92.968
5101405465,3,2,463000,3,2,1590,5009,2,0,0,4,6,1590,0,1985,0,54915,47.7012,-92.938
3756500180,8,12,475000,3,1,1470,9750,1,0,0,3,7,1470,0,1963,0,54824,47.7155,-92.81
3750605620,24,3,225000,3,1.75,1580,14400,1,0,0,4,7,1580,0,1981,0,54791,47.2598,-92.897
2473350790,11,5,371000,3,1.75,1970,9512,1,0,0,3,8,1970,0,1968,0,54848,47.4545,-92.762
3389900965,27,8,625000,3,2.5,2330,3141,2,0,0,3,8,2330,0,2003,0,54906,47.5622,-93.008
1068000375,23,9,3200000,6,5,7100,18200,2.5,0,0,3,13,5240,1860,1933,2002,54989,47.6427,-93.024
9407100730,29,1,329000,3,1.75,1230,10725,1,0,0,3,7,1230,0,1980,0,54835,47.4431,-92.388
7618700112,10,2,634000,3,1.75,2570,13000,2,0,0,4,7,2570,0,1962,0,54967,47.7705,-92.987
5104540360,7,11,616000,4,2.5,3440,6915,2,0,0,3,10,3440,0,2006,0,54828,47.3538,-92.62
1051000040,24,4,1824100,3,2.25,3330,20053,2,0,0,3,9,3330,0,1968,1998,54794,47.6395,-92.83
2896400300,19,3,435000,4,2.25,1780,2684,2,0,0,3,7,1780,0,2002,0,54862,47.7642,-92.765
5003600120,15,4,320000,4,2.5,2110,6295,2,0,0,3,8,2110,0,2000,0,54820,47.3641,-92.809
6352600490,14,1,820000,4,3.5,2770,8049,2,0,0,3,9,2770,0,2002,0,54864,47.6469,-92.697
3820350120,22,8,310000,3,2.5,1590,3359,2,0,0,3,7,1590,0,2000,0,54809,47.7349,-92.602
4235400097,2,12,443750,3,2.25,1460,968,2,0,0,3,7,1140,320,2003,0,54989,47.6601,-93.016
2757000040,5,6,795000,4,2.25,2070,13084,1,0,0,4,8,1700,370,1967,0,54830,47.5606,-92.838
537000325,4,11,475000,3,2.5,2420,36862,1,0,0,4,8,1530,890,1957,0,54793,47.3264,-92.924
9522100485,15,5,585000,5,1.75,2000,3750,2,0,0,4,7,2000,0,1921,0,54893,47.6618,-92.971
345700040,29,7,315000,2,1,1010,7338,2,0,0,4,7,1010,0,1981,0,54846,47.5123,-92.806
3904960910,17,9,635000,4,2.5,3050,7238,2,0,0,3,8,3050,0,1989,0,54819,47.5772,-92.629
1771000690,28,5,305000,3,1,1160,11776,1,0,0,3,7,1160,0,1968,0,54867,47.7427,-92.69
1931300035,16,5,785000,3,2,2180,5440,1,0,0,5,7,1100,1080,1904,0,54893,47.657,-92.961
2770601800,24,10,525000,3,1.75,1560,6000,1,0,0,3,6,780,780,1944,0,54989,47.6501,-93
5309100515,20,1,537000,4,1.75,1580,3635,1,0,0,4,7,790,790,1910,0,54907,47.6795,-92.987
984210850,17,2,279950,3,1.75,1660,8303,1,0,0,3,7,1380,280,1974,0,54848,47.4366,-92.787
924059233,8,12,659000,4,2,2350,9329,2,0,0,3,8,2350,0,1977,0,54795,47.583,-92.786
5029451080,21,8,203000,2,1,1440,6650,1,0,0,3,7,970,470,1980,0,54813,47.2896,-92.985
4379400220,9,9,782500,4,2.5,2930,7806,2,0,0,3,9,2930,0,2005,0,54864,47.6219,-92.64
5419800220,10,6,250000,3,1.75,1590,7560,1,0,0,3,7,1130,460,1984,0,54821,47.4016,-92.796
1839500065,5,8,279000,3,1,1400,9450,1,0,0,4,7,1060,340,1955,0,54846,47.5051,-92.81
2525059172,25,11,664000,6,2.5,3190,12196,2,0,0,4,8,3190,0,1979,0,54842,47.6309,-92.719
7159200040,17,9,2900000,4,3.25,4580,4838,2,0,3,4,11,3080,1500,1991,0,54899,47.6305,-92.97
3812400107,30,3,378500,4,2,1830,6000,1,0,0,5,7,1070,760,1953,0,54908,47.5453,-92.895
2726079061,7,5,535000,3,1.75,2720,149410,1.5,0,0,3,9,2720,0,1988,0,54804,47.7092,-92.508
1270000040,16,7,520000,2,1,1360,22508,1,0,0,3,7,1360,0,1932,0,54824,47.7101,-92.842
2113700115,4,5,369950,3,2,1520,4000,1,0,0,5,6,800,720,1943,0,54896,47.531,-92.967
824069113,24,9,545000,3,2.25,2290,14585,2,0,0,3,8,2290,0,1981,0,54865,47.5874,-92.69
8856920110,4,5,360000,3,2.5,2150,14092,2,0,0,3,8,2150,0,1991,0,54848,47.4621,-92.745
8146100410,5,8,760000,3,1.5,1170,7645,1,0,0,4,7,1170,0,1955,0,54794,47.6077,-92.81
5101400838,16,9,450000,3,1.75,1830,5488,1,0,2,4,7,1010,820,1939,0,54905,47.6914,-92.925
1088800850,2,5,612500,4,2.5,2730,12261,2,0,0,3,9,2730,0,1991,0,54801,47.7419,-92.821
1061400360,1,7,280000,3,1,1090,10710,1,0,0,4,7,1090,0,1962,0,54846,47.5,-92.785
9545250110,14,4,750000,3,2.5,2560,9182,2,0,0,3,9,2560,0,1993,0,54817,47.5361,-92.667
425400115,15,7,237000,3,1,1160,6132,1,0,0,4,7,1160,0,1958,0,54846,47.5015,-92.789
2436700315,14,10,441500,2,1.75,1010,4000,1.5,0,0,5,7,1010,0,1919,0,54895,47.6665,-92.903
1545803520,26,1,251000,3,2,1650,7930,1,0,0,4,7,1650,0,1989,0,54828,47.3617,-92.666
257000037,29,12,200000,3,1,2120,31564,1,0,0,3,7,1220,900,1942,0,54958,47.4938,-92.914
5016000315,16,6,332000,1,1,960,2640,1,0,0,3,7,760,200,1908,0,54902,47.6223,-92.91
6300500477,26,8,401500,3,2.5,1509,1114,3,0,0,3,8,1509,0,2014,0,54923,47.7048,-92.956
4022905172,26,9,585000,4,1.75,2270,27122,1,0,0,5,8,1300,970,1957,0,54945,47.7637,-92.897
7300000650,2,7,340000,4,2.5,1954,4805,2,0,0,3,8,1954,0,2005,0,54845,47.4297,-92.806
8682282070,12,1,920000,3,3.5,2800,7694,1,0,0,3,9,2800,0,2005,0,54843,47.7095,-92.638
7812801115,13,6,153000,3,1,1270,6405,1.5,0,0,3,6,1270,0,1944,0,54968,47.4959,-92.857
9269750690,5,1,299950,4,2.25,1810,7601,1,0,0,3,7,1080,730,1986,0,54813,47.2857,-92.974
1402620120,12,5,440000,4,2.5,2410,7517,2,0,0,3,8,2410,0,1983,0,54848,47.4388,-92.758
3793501390,15,9,293000,3,2.5,1690,17383,2,0,0,3,7,1690,0,2003,0,54828,47.3691,-92.647
9282800065,29,3,203000,3,1.75,1190,6000,1,0,0,3,7,1190,0,1952,2015,54968,47.5026,-92.852
1921059310,20,3,193000,2,1.75,1280,6774,1,0,0,3,7,1280,0,1991,0,54792,47.2925,-92.835
109000040,16,3,305000,3,1.75,1460,7862,1,0,0,3,7,1460,0,1965,0,54945,47.7755,-92.915
5101405331,2,5,495000,4,1.75,1600,6380,1,0,0,3,8,1130,470,1959,0,54915,47.701,-92.922
2044500142,2,9,420000,3,1.75,1770,6000,1,0,0,3,7,1130,640,1952,0,54915,47.7135,-92.931
1837010040,5,9,569500,4,2.5,2800,8190,1,0,0,3,8,1700,1100,1971,0,54967,47.7695,-92.984
3905000540,15,5,620000,4,2.5,2680,9185,2,0,0,3,9,2680,0,1989,0,54819,47.5738,-92.608
6071200375,11,12,466000,3,1.75,1680,9460,1,0,0,4,7,1680,0,1959,0,54796,47.5525,-92.798
3756500610,24,3,355500,3,1,1120,10032,1,0,0,3,7,1120,0,1962,0,54824,47.7182,-92.81
3885805035,8,5,687500,2,1,1040,7200,1,0,0,4,6,1040,0,1955,0,54823,47.6823,-92.819
7525100530,11,4,432100,3,2.25,1790,2240,2,0,0,4,8,1790,0,1975,0,54842,47.6343,-92.722
1324059048,21,7,500000,3,2.5,2410,34848,1.5,0,0,3,8,2410,0,1976,0,54796,47.5694,-92.736
3904921250,10,10,690000,5,3.25,3370,7313,2,0,0,4,8,2140,1230,1988,0,54819,47.5632,-92.631
3331500485,2,1,350000,2,1,800,5150,1,0,0,4,6,800,0,1949,0,54908,47.5525,-92.89
7338401759,10,6,268000,2,1,1380,5000,1,0,0,3,7,870,510,1943,0,54898,47.5339,-92.909
3122069029,19,6,120000,2,1,990,39964,1,0,0,2,4,990,0,1945,0,54832,47.3577,-92.701
3797310150,18,2,285000,4,2.5,1800,9229,2,0,0,3,7,1800,0,1994,0,54812,47.1927,-92.631
2205500540,8,10,365000,4,1.5,1820,12327,1,0,0,4,7,1380,440,1955,0,54796,47.5767,-92.76
7202310040,8,4,635000,3,2.5,2620,6842,2,0,0,3,7,2620,0,2002,0,54843,47.6846,-92.653
3630120330,8,7,630000,2,2.5,2290,3507,2,0,0,3,9,2290,0,2005,0,54819,47.5545,-92.618
4310700665,5,3,450000,4,3,2200,4466,2,0,0,3,7,2200,0,1968,0,54893,47.7005,-92.955
7504001080,4,3,590000,4,2.5,2940,12600,1,0,0,4,8,1850,1090,1974,0,54864,47.6294,-92.678
2021200770,9,9,895000,2,1.75,1700,3618,1,0,1,3,8,1260,440,1950,0,54989,47.6336,-93.013
2005600090,14,5,160000,3,1,860,11900,1,0,0,4,6,860,0,1963,0,54820,47.3574,-92.802
123000110,30,9,520000,2,1,910,5000,1,0,0,3,7,910,0,1924,0,54897,47.6733,-92.986
2473372170,6,8,432000,4,3.25,2820,13059,2,0,0,4,8,2820,0,1976,0,54848,47.4508,-92.748
7227500865,19,5,141800,2,1,930,4743,1,0,0,4,5,930,0,1942,0,54846,47.4966,-92.803
510001280,14,7,980000,4,2,2190,4560,2.5,0,0,5,8,2190,0,1910,0,54893,47.662,-92.945
3886903615,16,4,1290000,4,2.5,3430,7200,2,0,0,3,9,3430,0,2014,0,54823,47.6842,-92.812
439200035,17,11,740000,4,2.75,2560,6900,1,0,0,3,8,1480,1080,1959,0,54905,47.686,-92.913
4303200184,10,10,230000,2,1,770,6450,1,0,0,4,6,770,0,1948,0,54896,47.531,-92.974
9362000040,23,6,3400000,3,4.5,5230,17826,2,1,4,3,10,3740,1490,2005,0,54830,47.5348,-92.859
4039701280,8,4,954500,3,2.25,2440,9689,1,0,2,4,8,1830,610,1974,0,54798,47.6141,-92.727
9828201202,16,3,622000,3,1.5,1650,3150,1.5,0,0,4,8,1650,0,1929,0,54912,47.6156,-92.913
2734100835,3,3,90000,1,1,780,4000,1,0,0,3,5,780,0,1905,0,54898,47.5424,-92.937
6749700110,29,10,342000,3,3,1260,1634,3,0,0,3,8,1260,0,1998,0,54893,47.697,-92.965
3832060940,29,7,305000,4,2.5,2320,4683,2,0,0,3,7,2320,0,2007,0,54832,47.3349,-92.675
2214800110,20,8,259900,4,2.75,1560,8820,1,0,3,3,7,1060,500,1979,0,54791,47.3382,-92.873
1909600115,27,8,420000,3,2,2330,6346,1.5,0,0,3,6,1600,730,1934,2014,54936,47.5135,-92.996
40000553,4,3,250000,2,1,1400,19570,1.5,0,0,3,6,1100,300,1929,0,54958,47.4724,-92.887
7686203195,23,3,249950,3,1.5,1450,6875,1,0,0,4,7,1450,0,1961,0,54988,47.4205,-92.932
2923059064,17,2,199000,2,1,1140,15120,1,0,0,4,6,990,150,1932,0,54845,47.4521,-92.812
2895600090,7,4,355200,3,1,1120,7320,1,0,0,4,7,1120,0,1954,0,54936,47.5103,-92.998
4019301386,9,9,425000,3,1.5,1970,13709,1,0,0,4,7,1680,290,1955,0,54945,47.7562,-92.893
7199360100,12,11,379500,3,1,1110,7128,1,0,0,3,7,1110,0,1980,0,54842,47.6968,-92.74
1241500032,19,8,860000,4,2.5,3070,6923,2,0,0,3,9,3070,0,2009,0,54823,47.669,-92.788
9558020610,12,5,335000,3,2.5,1940,4927,2,0,0,3,8,1940,0,2004,0,54848,47.4479,-92.736
2050100450,5,11,865000,3,2.5,3050,12558,2,0,0,3,10,3050,0,1997,0,54864,47.6549,-92.705
1250200600,8,4,390000,3,1,1240,3600,1.5,0,0,3,7,1240,0,1902,0,54934,47.5986,-92.914
9325200110,9,9,569950,5,4.25,3380,7805,2,0,0,3,8,3380,0,2014,0,54938,47.4349,-92.944
293850040,5,2,495500,3,2.5,3190,7828,2,0,0,3,9,3190,0,2006,0,54849,47.5047,-92.76
3723800097,11,12,476500,4,1.75,1670,10200,1,0,0,3,7,1390,280,1953,0,54908,47.5524,-92.883
7788400180,12,8,261000,3,1,1660,11200,1,0,0,3,7,1660,0,1957,0,54846,47.5121,-92.784
2206700215,22,8,375000,4,2,2070,9822,1,0,0,5,7,2070,0,1955,0,54796,47.566,-92.756
2206700215,22,4,550000,4,2,2070,9822,1,0,0,5,7,2070,0,1955,0,54796,47.566,-92.756
603001050,23,7,230000,2,1,1430,4000,1,0,0,3,7,930,500,1949,0,54908,47.5233,-92.9
3583400120,4,2,526750,5,2.5,2270,10700,1,0,0,4,8,1570,700,1963,0,54818,47.741,-92.872
3886903155,4,3,606000,3,2,1980,7680,1.5,0,0,4,6,1070,910,1911,0,54823,47.6839,-92.811
9485910100,24,4,368500,4,2.75,2500,26400,1,0,0,3,8,1780,720,1977,0,54821,47.3444,-92.7
3223039089,29,9,275000,3,1,1230,171190,1,0,0,3,7,1230,0,1973,0,54860,47.4397,-93.076
2596300035,22,4,342000,4,1,1390,9023,1.5,0,0,3,7,1390,0,1955,0,54945,47.7754,-92.912
9542801120,27,3,278100,4,1.75,2120,8520,1,0,0,3,7,1600,520,1978,0,54813,47.302,-92.989
8150600195,28,10,450000,4,2.75,1540,4840,1,0,2,4,7,850,690,1929,0,54916,47.5491,-92.991
6806100040,25,8,349950,4,2.5,2000,5006,2,0,0,3,7,2000,0,2005,0,54848,47.466,-92.763
8857640040,10,4,425000,4,2.5,2400,6053,2,0,0,3,8,2400,0,2001,0,54828,47.3869,-92.649
2138000120,26,6,435000,4,2.75,2110,8751,1,0,0,3,7,1510,600,1962,0,54801,47.7617,-92.831
4022902260,26,6,460000,4,2.5,2550,19017,1,0,0,4,7,1300,1250,1961,0,54945,47.7682,-92.9
2225300149,22,12,323000,4,1.75,1440,8114,1,0,0,4,7,1440,0,1963,0,54945,47.7639,-92.948
3438500880,30,4,325000,2,1,810,6827,1,0,0,3,6,810,0,1944,0,54896,47.5495,-92.973
1646502165,13,8,480000,2,1.75,1170,4635,1,0,0,4,6,690,480,1924,0,54907,47.6842,-92.975
9541600110,30,4,1325000,3,2.5,3590,8400,1,0,0,3,9,2950,640,1958,2007,54795,47.595,-92.789
3348401095,27,4,210000,4,1.75,2090,6485,1,0,0,3,7,1280,810,1956,0,54968,47.4958,-92.881
7579200915,1,4,920000,5,4.5,3820,5750,2,0,3,3,9,2830,990,2000,0,54906,47.5581,-93.001
2126049096,2,12,399000,3,1,1460,8290,1,0,0,3,8,1460,0,1959,0,54915,47.7246,-92.916
6021500025,18,8,631750,3,1.75,2360,4063,1,0,0,5,7,1180,1180,1940,0,54907,47.6902,-92.998
8945000910,26,3,184000,3,1,1100,8680,1,0,0,3,6,1100,0,1962,0,54813,47.3072,-92.979
2473411130,16,4,333000,4,2.5,2100,7208,2,0,0,3,8,2100,0,1974,0,54848,47.4478,-92.744
2781250900,20,6,218000,2,2,1310,2841,2,0,0,3,6,1310,0,2004,0,54828,47.3502,-92.638
3330500925,24,2,258305,2,1.5,750,2964,1,0,0,5,5,750,0,1919,0,54908,47.5518,-92.893
9522100375,15,7,775000,5,1.5,1720,5000,1.5,0,0,3,8,1720,0,1915,0,54893,47.6627,-92.971
1826049362,11,6,515000,3,2.5,3370,19585,2,0,0,3,7,3200,170,1951,0,54923,47.7388,-92.955
1250200495,24,6,455000,2,1.5,1200,1259,2,0,0,3,8,1000,200,2015,0,54934,47.6001,-92.914
5662100110,18,2,440000,3,2.5,1830,6807,2.5,0,0,5,7,1830,0,1954,0,54945,47.7613,-92.938
2025049111,19,6,1440000,3,3.5,3870,3819,2,0,0,3,11,2760,1110,2002,0,54892,47.6452,-92.933
7576700131,14,7,850000,3,2.25,2220,3707,2,0,0,4,8,1620,600,1919,0,54912,47.617,-92.902
4027701265,1,5,480000,3,1.75,2920,21375,1,0,0,3,8,1850,1070,1961,0,54818,47.7666,-92.881
3423059177,26,11,420000,5,2.75,2540,27007,1,0,0,3,8,1520,1020,1980,2014,54848,47.4326,-92.771
3876312840,12,9,408000,3,1.75,1970,7100,1,0,0,3,7,1590,380,1976,0,54862,47.7353,-92.788
6928600330,20,8,278000,5,1.75,2170,9752,1,0,0,3,7,1100,1070,1962,0,54793,47.3355,-92.947
5316100820,22,1,1195000,3,3,2350,1620,2,0,0,3,9,1560,790,2001,0,54902,47.6308,-92.895
1022059161,13,6,454000,4,2.25,2630,39000,2,0,0,3,9,2630,0,1979,0,54832,47.4089,-92.765
4134300175,17,4,1851000,4,2.5,4120,14866,1,1,4,3,8,2070,2050,1965,0,54796,47.5571,-92.809
7853301130,5,5,499000,4,2.25,2440,5000,2,0,0,3,7,2440,0,2007,0,54855,47.5407,-92.506
6928000620,18,2,590000,5,3,3480,6625,2,0,0,3,8,3480,0,2012,0,54849,47.4815,-92.769
5680000750,30,7,385000,3,3.5,1900,4805,2,0,0,3,8,1560,340,1999,0,54898,47.5686,-92.931
333100265,24,9,1250000,4,3.25,3160,10043,2,0,2,3,9,3160,0,2011,0,54824,47.7001,-92.854
3530490031,24,9,202200,2,1.75,1330,2159,1,0,0,4,8,1330,0,1979,0,54988,47.3822,-92.936
6400700230,11,3,450000,3,2.25,1420,13468,1,0,0,3,7,960,460,1976,0,54823,47.6693,-92.792
322069010,8,5,435000,3,2,2570,233481,1.5,0,0,4,8,2570,0,1986,0,54828,47.4199,-92.65
2722059013,4,2,550000,2,1,1270,43560,1,0,0,4,5,1270,0,1908,0,54832,47.3651,-92.781
3878900815,4,5,361000,3,2.25,2470,5650,1,0,2,3,7,1550,920,1973,0,54968,47.5072,-92.868
2600010330,20,1,760000,4,2.25,2590,12600,2,0,0,3,9,2590,0,1979,0,54796,47.5566,-92.778
3889100027,16,6,902000,4,2.5,3030,8507,2,0,0,3,9,3030,0,2003,0,54823,47.6675,-92.792
3505100297,11,4,505000,3,1.75,1240,4550,1.5,0,0,4,7,1240,0,1951,0,54906,47.5803,-93.014
5560001130,25,2,200000,3,1,1040,8925,1,0,0,4,6,1040,0,1961,0,54813,47.3265,-92.951
1311910300,4,2,260000,5,2.25,2320,6375,1,0,0,4,7,1270,1050,1967,0,54791,47.3351,-92.898
7518505160,25,9,417000,2,1,1190,5100,1.5,0,0,2,7,1190,0,1928,0,54907,47.6773,-92.998
2115510330,2,2,287500,3,2.25,2030,8690,1,0,0,4,8,1360,670,1986,0,54813,47.3185,-93.007
3955500100,7,4,450000,3,1.5,1390,10530,1,0,0,3,7,1390,0,1961,0,54823,47.7025,-92.812
2771104965,30,1,825000,2,1.75,2050,4000,1.5,0,2,3,8,2050,0,1979,0,54909,47.6415,-92.989
5317100530,27,8,1475000,4,3,3050,6179,2,0,0,4,9,2330,720,1926,0,54902,47.6253,-92.9
3336002215,25,2,319950,2,1,1240,5500,1.5,0,0,3,6,1240,0,1921,0,54908,47.5257,-92.879
9408300180,28,8,682000,4,2.5,3030,30000,2,0,0,4,9,3030,0,1981,0,54862,47.7468,-92.728
2770604575,6,5,560000,3,1.75,1930,6000,1,0,0,3,8,1130,800,1956,0,54909,47.6516,-92.991
7305900082,30,12,350000,3,1.75,1490,10344,1,0,0,3,7,1490,0,1985,0,54945,47.7517,-92.942
8661000148,28,10,270000,3,2,1510,10215,1,0,0,4,7,1510,0,1995,0,54812,47.2078,-92.619
7968460230,5,3,284000,3,1.75,1320,35100,1,0,0,3,7,1320,0,1990,0,54882,47.312,-92.745
827000110,14,7,308000,4,2.5,2330,4606,2,0,0,3,8,2330,0,2004,0,54821,47.3934,-92.8
3390600025,29,5,450000,4,2,2240,7725,1,0,0,5,7,1120,1120,1956,0,54896,47.5331,-92.981
1026069172,18,6,540000,4,2.5,2050,34222,2,0,0,4,8,2050,0,1989,0,54867,47.7572,-92.638
1226039103,10,6,380000,4,1.5,1680,11123,1,0,0,3,7,1130,550,1959,0,54967,47.7565,-92.977
2125079054,24,2,522500,4,2.75,2200,122403,1.5,0,0,3,7,2200,0,1971,0,54804,47.6301,-92.527
1545807810,21,10,118000,1,1,670,7957,1,0,0,4,6,670,0,1978,0,54828,47.3594,-92.672
7205500120,23,4,280400,4,1.75,1730,7210,1,0,0,4,7,1010,720,1968,0,54793,47.354,-92.931
924069176,3,9,710000,4,2.75,2710,41811,1.5,0,0,4,8,1690,1020,1995,0,54865,47.5836,-92.662
